split,class_name,npy_path,wav_path
train,Anthus pratensis_Meadow Pipit,../../Datasets/BirdClef/features/Anthus pratensis_Meadow Pipit/XC138983.npy,../../Datasets/BirdClef/audio/Anthus pratensis_Meadow Pipit/XC138983.mp3
train,Anthus rubescens_American Pipit,../../Datasets/BirdClef/features/Anthus rubescens_American Pipit/XC135087.npy,../../Datasets/BirdClef/audio/Anthus rubescens_American Pipit/XC135087.mp3
train,Anthus trivialis_Tree Pipit,../../Datasets/BirdClef/features/Anthus trivialis_Tree Pipit/XC240005.npy,../../Datasets/BirdClef/audio/Anthus trivialis_Tree Pipit/XC240005.mp3
train,Anurolimnas castaneiceps_Chestnut-headed Crake,../../Datasets/BirdClef/features/Anurolimnas castaneiceps_Chestnut-headed Crake/XC474750.npy,../../Datasets/BirdClef/audio/Anurolimnas castaneiceps_Chestnut-headed Crake/XC474750.mp3
train,Aphelocoma californica_California Scrub-Jay,../../Datasets/BirdClef/features/Aphelocoma californica_California Scrub-Jay/XC425119.npy,../../Datasets/BirdClef/audio/Aphelocoma californica_California Scrub-Jay/XC425119.mp3
train,Aphelocoma woodhouseii_Woodhouse's Scrub-Jay,../../Datasets/BirdClef/features/Aphelocoma woodhouseii_Woodhouse's Scrub-Jay/XC209576.npy,../../Datasets/BirdClef/audio/Aphelocoma woodhouseii_Woodhouse's Scrub-Jay/XC209576.mp3
train,Apus apus_Common Swift,../../Datasets/BirdClef/features/Apus apus_Common Swift/XC486189.npy,../../Datasets/BirdClef/audio/Apus apus_Common Swift/XC486189.mp3
train,Ara ararauna_Blue-and-yellow Macaw,../../Datasets/BirdClef/features/Ara ararauna_Blue-and-yellow Macaw/XC272025.npy,../../Datasets/BirdClef/audio/Ara ararauna_Blue-and-yellow Macaw/XC272025.mp3
train,Ara chloropterus_Red-and-green Macaw,../../Datasets/BirdClef/features/Ara chloropterus_Red-and-green Macaw/XC445508.npy,../../Datasets/BirdClef/audio/Ara chloropterus_Red-and-green Macaw/XC445508.mp3
train,Ara macao_Scarlet Macaw,../../Datasets/BirdClef/features/Ara macao_Scarlet Macaw/XC84899.npy,../../Datasets/BirdClef/audio/Ara macao_Scarlet Macaw/XC84899.mp3
train,Ara severus_Chestnut-fronted Macaw,../../Datasets/BirdClef/features/Ara severus_Chestnut-fronted Macaw/XC129548.npy,../../Datasets/BirdClef/audio/Ara severus_Chestnut-fronted Macaw/XC129548.mp3
train,Aramides cajaneus_Gray-cowled Wood-Rail,../../Datasets/BirdClef/features/Aramides cajaneus_Gray-cowled Wood-Rail/XC209080.npy,../../Datasets/BirdClef/audio/Aramides cajaneus_Gray-cowled Wood-Rail/XC209080.mp3
train,Aramus guarauna_Limpkin,../../Datasets/BirdClef/features/Aramus guarauna_Limpkin/XC257486.npy,../../Datasets/BirdClef/audio/Aramus guarauna_Limpkin/XC257486.mp3
train,Aratinga weddellii_Dusky-headed Parakeet,../../Datasets/BirdClef/features/Aratinga weddellii_Dusky-headed Parakeet/XC257649.npy,../../Datasets/BirdClef/audio/Aratinga weddellii_Dusky-headed Parakeet/XC257649.mp3
train,Archilochus alexandri_Black-chinned Hummingbird,../../Datasets/BirdClef/features/Archilochus alexandri_Black-chinned Hummingbird/XC298203.npy,../../Datasets/BirdClef/audio/Archilochus alexandri_Black-chinned Hummingbird/XC298203.mp3
train,Ardea alba_Great Egret,../../Datasets/BirdClef/features/Ardea alba_Great Egret/XC129760.npy,../../Datasets/BirdClef/audio/Ardea alba_Great Egret/XC129760.mp3
train,Ardea cinerea_Gray Heron,../../Datasets/BirdClef/features/Ardea cinerea_Gray Heron/XC139810.npy,../../Datasets/BirdClef/audio/Ardea cinerea_Gray Heron/XC139810.mp3
train,Ardea herodias_Great Blue Heron,../../Datasets/BirdClef/features/Ardea herodias_Great Blue Heron/XC391451.npy,../../Datasets/BirdClef/audio/Ardea herodias_Great Blue Heron/XC391451.mp3
train,Arremon taciturnus_Pectoral Sparrow,../../Datasets/BirdClef/features/Arremon taciturnus_Pectoral Sparrow/XC245277.npy,../../Datasets/BirdClef/audio/Arremon taciturnus_Pectoral Sparrow/XC245277.mp3
train,Artemisiospiza belli_Bell's Sparrow,../../Datasets/BirdClef/features/Artemisiospiza belli_Bell's Sparrow/XC145054.npy,../../Datasets/BirdClef/audio/Artemisiospiza belli_Bell's Sparrow/XC145054.mp3
train,Asio clamator_Striped Owl,../../Datasets/BirdClef/features/Asio clamator_Striped Owl/XC169628.npy,../../Datasets/BirdClef/audio/Asio clamator_Striped Owl/XC169628.mp3
train,Asio flammeus_Short-eared Owl,../../Datasets/BirdClef/features/Asio flammeus_Short-eared Owl/XC474679.npy,../../Datasets/BirdClef/audio/Asio flammeus_Short-eared Owl/XC474679.mp3
train,Athene cunicularia_Burrowing Owl,../../Datasets/BirdClef/features/Athene cunicularia_Burrowing Owl/XC264438.npy,../../Datasets/BirdClef/audio/Athene cunicularia_Burrowing Owl/XC264438.mp3
train,Attila bolivianus_Dull-capped Attila,../../Datasets/BirdClef/features/Attila bolivianus_Dull-capped Attila/XC407192.npy,../../Datasets/BirdClef/audio/Attila bolivianus_Dull-capped Attila/XC407192.mp3
train,Attila spadiceus_Bright-rumped Attila,../../Datasets/BirdClef/features/Attila spadiceus_Bright-rumped Attila/XC158275.npy,../../Datasets/BirdClef/audio/Attila spadiceus_Bright-rumped Attila/XC158275.mp3
train,Aulacorhynchus albivitta_Southern Emerald-Toucanet,../../Datasets/BirdClef/features/Aulacorhynchus albivitta_Southern Emerald-Toucanet/XC234263.npy,../../Datasets/BirdClef/audio/Aulacorhynchus albivitta_Southern Emerald-Toucanet/XC234263.mp3
train,Automolus infuscatus_Olive-backed Foliage-gleaner,../../Datasets/BirdClef/features/Automolus infuscatus_Olive-backed Foliage-gleaner/XC436770.npy,../../Datasets/BirdClef/audio/Automolus infuscatus_Olive-backed Foliage-gleaner/XC436770.mp3
train,Automolus ochrolaemus_Buff-throated Foliage-gleaner,../../Datasets/BirdClef/features/Automolus ochrolaemus_Buff-throated Foliage-gleaner/XC108505.npy,../../Datasets/BirdClef/audio/Automolus ochrolaemus_Buff-throated Foliage-gleaner/XC108505.mp3
train,Automolus rufipileatus_Chestnut-crowned Foliage-gleaner,../../Datasets/BirdClef/features/Automolus rufipileatus_Chestnut-crowned Foliage-gleaner/XC249592.npy,../../Datasets/BirdClef/audio/Automolus rufipileatus_Chestnut-crowned Foliage-gleaner/XC249592.mp3
train,Automolus subulatus_Striped Woodhaunter,../../Datasets/BirdClef/features/Automolus subulatus_Striped Woodhaunter/XC93421.npy,../../Datasets/BirdClef/audio/Automolus subulatus_Striped Woodhaunter/XC93421.mp3
train,Aythya ferina_Common Pochard,../../Datasets/BirdClef/features/Aythya ferina_Common Pochard/XC103670.npy,../../Datasets/BirdClef/audio/Aythya ferina_Common Pochard/XC103670.mp3
train,Aythya fuligula_Tufted Duck,../../Datasets/BirdClef/features/Aythya fuligula_Tufted Duck/XC451737.npy,../../Datasets/BirdClef/audio/Aythya fuligula_Tufted Duck/XC451737.mp3
train,Baeolophus bicolor_Tufted Titmouse,../../Datasets/BirdClef/features/Baeolophus bicolor_Tufted Titmouse/XC388598.npy,../../Datasets/BirdClef/audio/Baeolophus bicolor_Tufted Titmouse/XC388598.mp3
train,Baeolophus ridgwayi_Juniper Titmouse,../../Datasets/BirdClef/features/Baeolophus ridgwayi_Juniper Titmouse/XC283212.npy,../../Datasets/BirdClef/audio/Baeolophus ridgwayi_Juniper Titmouse/XC283212.mp3
train,Bartramia longicauda_Upland Sandpiper,../../Datasets/BirdClef/features/Bartramia longicauda_Upland Sandpiper/XC49676.npy,../../Datasets/BirdClef/audio/Bartramia longicauda_Upland Sandpiper/XC49676.mp3
train,Baryphthengus martii_Rufous Motmot,../../Datasets/BirdClef/features/Baryphthengus martii_Rufous Motmot/XC122269.npy,../../Datasets/BirdClef/audio/Baryphthengus martii_Rufous Motmot/XC122269.mp3
train,Berlepschia rikeri_Point-tailed Palmcreeper,../../Datasets/BirdClef/features/Berlepschia rikeri_Point-tailed Palmcreeper/XC172602.npy,../../Datasets/BirdClef/audio/Berlepschia rikeri_Point-tailed Palmcreeper/XC172602.mp3
train,Bombycilla cedrorum_Cedar Waxwing,../../Datasets/BirdClef/features/Bombycilla cedrorum_Cedar Waxwing/XC142478.npy,../../Datasets/BirdClef/audio/Bombycilla cedrorum_Cedar Waxwing/XC142478.mp3
train,Botaurus stellaris_Great Bittern,../../Datasets/BirdClef/features/Botaurus stellaris_Great Bittern/XC326162.npy,../../Datasets/BirdClef/audio/Botaurus stellaris_Great Bittern/XC326162.mp3
train,Branta canadensis_Canada Goose,../../Datasets/BirdClef/features/Branta canadensis_Canada Goose/XC106776.npy,../../Datasets/BirdClef/audio/Branta canadensis_Canada Goose/XC106776.mp3
train,Branta leucopsis_Barnacle Goose,../../Datasets/BirdClef/features/Branta leucopsis_Barnacle Goose/XC190487.npy,../../Datasets/BirdClef/audio/Branta leucopsis_Barnacle Goose/XC190487.mp3
train,Brotogeris cyanoptera_Cobalt-winged Parakeet,../../Datasets/BirdClef/features/Brotogeris cyanoptera_Cobalt-winged Parakeet/XC270614.npy,../../Datasets/BirdClef/audio/Brotogeris cyanoptera_Cobalt-winged Parakeet/XC270614.mp3
train,Bubo virginianus_Great Horned Owl,../../Datasets/BirdClef/features/Bubo virginianus_Great Horned Owl/XC172612.npy,../../Datasets/BirdClef/audio/Bubo virginianus_Great Horned Owl/XC172612.mp3
train,Bubulcus ibis_Cattle Egret,../../Datasets/BirdClef/features/Bubulcus ibis_Cattle Egret/XC246911.npy,../../Datasets/BirdClef/audio/Bubulcus ibis_Cattle Egret/XC246911.mp3
train,Bucephala clangula_Common Goldeneye,../../Datasets/BirdClef/features/Bucephala clangula_Common Goldeneye/XC448262.npy,../../Datasets/BirdClef/audio/Bucephala clangula_Common Goldeneye/XC448262.mp3
train,Busarellus nigricollis_Black-collared Hawk,../../Datasets/BirdClef/features/Busarellus nigricollis_Black-collared Hawk/XC260345.npy,../../Datasets/BirdClef/audio/Busarellus nigricollis_Black-collared Hawk/XC260345.mp3
train,Buteo buteo_Common Buzzard,../../Datasets/BirdClef/features/Buteo buteo_Common Buzzard/XC195094.npy,../../Datasets/BirdClef/audio/Buteo buteo_Common Buzzard/XC195094.mp3
train,Buteo jamaicensis_Red-tailed Hawk,../../Datasets/BirdClef/features/Buteo jamaicensis_Red-tailed Hawk/XC453882.npy,../../Datasets/BirdClef/audio/Buteo jamaicensis_Red-tailed Hawk/XC453882.mp3
train,Buteo lineatus_Red-shouldered Hawk,../../Datasets/BirdClef/features/Buteo lineatus_Red-shouldered Hawk/XC149538.npy,../../Datasets/BirdClef/audio/Buteo lineatus_Red-shouldered Hawk/XC149538.mp3
train,Buteo nitidus_Gray-lined Hawk,../../Datasets/BirdClef/features/Buteo nitidus_Gray-lined Hawk/XC119889.npy,../../Datasets/BirdClef/audio/Buteo nitidus_Gray-lined Hawk/XC119889.mp3
train,Buteo platypterus_Broad-winged Hawk,../../Datasets/BirdClef/features/Buteo platypterus_Broad-winged Hawk/XC473811.npy,../../Datasets/BirdClef/audio/Buteo platypterus_Broad-winged Hawk/XC473811.mp3
train,Buteogallus urubitinga_Great Black Hawk,../../Datasets/BirdClef/features/Buteogallus urubitinga_Great Black Hawk/XC192818.npy,../../Datasets/BirdClef/audio/Buteogallus urubitinga_Great Black Hawk/XC192818.mp3
train,Butorides striata_Striated Heron,../../Datasets/BirdClef/features/Butorides striata_Striated Heron/XC255375.npy,../../Datasets/BirdClef/audio/Butorides striata_Striated Heron/XC255375.mp3
train,Butorides virescens_Green Heron,../../Datasets/BirdClef/features/Butorides virescens_Green Heron/XC144306.npy,../../Datasets/BirdClef/audio/Butorides virescens_Green Heron/XC144306.mp3
train,Cacicus cela_Yellow-rumped Cacique,../../Datasets/BirdClef/features/Cacicus cela_Yellow-rumped Cacique/XC282565.npy,../../Datasets/BirdClef/audio/Cacicus cela_Yellow-rumped Cacique/XC282565.mp3
train,Cacicus haemorrhous_Red-rumped Cacique,../../Datasets/BirdClef/features/Cacicus haemorrhous_Red-rumped Cacique/XC199155.npy,../../Datasets/BirdClef/audio/Cacicus haemorrhous_Red-rumped Cacique/XC199155.mp3
train,Cacicus solitarius_Solitary Black Cacique,../../Datasets/BirdClef/features/Cacicus solitarius_Solitary Black Cacique/XC21555.npy,../../Datasets/BirdClef/audio/Cacicus solitarius_Solitary Black Cacique/XC21555.mp3
train,Calidris alpina_Dunlin,../../Datasets/BirdClef/features/Calidris alpina_Dunlin/XC161418.npy,../../Datasets/BirdClef/audio/Calidris alpina_Dunlin/XC161418.mp3
train,Calidris bairdii_Baird's Sandpiper,../../Datasets/BirdClef/features/Calidris bairdii_Baird's Sandpiper/XC148500.npy,../../Datasets/BirdClef/audio/Calidris bairdii_Baird's Sandpiper/XC148500.mp3
train,Calidris melanotos_Pectoral Sandpiper,../../Datasets/BirdClef/features/Calidris melanotos_Pectoral Sandpiper/XC406454.npy,../../Datasets/BirdClef/audio/Calidris melanotos_Pectoral Sandpiper/XC406454.mp3
train,Calidris minutilla_Least Sandpiper,../../Datasets/BirdClef/features/Calidris minutilla_Least Sandpiper/XC498130.npy,../../Datasets/BirdClef/audio/Calidris minutilla_Least Sandpiper/XC498130.mp3
train,Calidris pusilla_Semipalmated Sandpiper,../../Datasets/BirdClef/features/Calidris pusilla_Semipalmated Sandpiper/XC406421.npy,../../Datasets/BirdClef/audio/Calidris pusilla_Semipalmated Sandpiper/XC406421.mp3
train,Callipepla californica_California Quail,../../Datasets/BirdClef/features/Callipepla californica_California Quail/XC471658.npy,../../Datasets/BirdClef/audio/Callipepla californica_California Quail/XC471658.mp3
train,Calypte anna_Anna's Hummingbird,../../Datasets/BirdClef/features/Calypte anna_Anna's Hummingbird/XC160908.npy,../../Datasets/BirdClef/audio/Calypte anna_Anna's Hummingbird/XC160908.mp3
train,Campephilus melanoleucos_Crimson-crested Woodpecker,../../Datasets/BirdClef/features/Campephilus melanoleucos_Crimson-crested Woodpecker/XC258074.npy,../../Datasets/BirdClef/audio/Campephilus melanoleucos_Crimson-crested Woodpecker/XC258074.mp3
train,Campephilus rubricollis_Red-necked Woodpecker,../../Datasets/BirdClef/features/Campephilus rubricollis_Red-necked Woodpecker/XC3588.npy,../../Datasets/BirdClef/audio/Campephilus rubricollis_Red-necked Woodpecker/XC3588.mp3
train,Camptostoma obsoletum_Southern Beardless-Tyrannulet,../../Datasets/BirdClef/features/Camptostoma obsoletum_Southern Beardless-Tyrannulet/XC273166.npy,../../Datasets/BirdClef/audio/Camptostoma obsoletum_Southern Beardless-Tyrannulet/XC273166.mp3
train,Campylorhamphus trochilirostris_Red-billed Scythebill,../../Datasets/BirdClef/features/Campylorhamphus trochilirostris_Red-billed Scythebill/XC260738.npy,../../Datasets/BirdClef/audio/Campylorhamphus trochilirostris_Red-billed Scythebill/XC260738.mp3
train,Campylorhynchus brunneicapillus_Cactus Wren,../../Datasets/BirdClef/features/Campylorhynchus brunneicapillus_Cactus Wren/XC384701.npy,../../Datasets/BirdClef/audio/Campylorhynchus brunneicapillus_Cactus Wren/XC384701.mp3
train,Campylorhynchus turdinus_Thrush-like Wren,../../Datasets/BirdClef/features/Campylorhynchus turdinus_Thrush-like Wren/XC86393.npy,../../Datasets/BirdClef/audio/Campylorhynchus turdinus_Thrush-like Wren/XC86393.mp3
train,Cantorchilus leucotis_Buff-breasted Wren,../../Datasets/BirdClef/features/Cantorchilus leucotis_Buff-breasted Wren/XC124225.npy,../../Datasets/BirdClef/audio/Cantorchilus leucotis_Buff-breasted Wren/XC124225.mp3
train,Capsiempis flaveola_Yellow Tyrannulet,../../Datasets/BirdClef/features/Capsiempis flaveola_Yellow Tyrannulet/XC488982.npy,../../Datasets/BirdClef/audio/Capsiempis flaveola_Yellow Tyrannulet/XC488982.mp3
train,Caracara plancus_Southern Caracara,../../Datasets/BirdClef/features/Caracara plancus_Southern Caracara/XC48300.npy,../../Datasets/BirdClef/audio/Caracara plancus_Southern Caracara/XC48300.mp3
train,Cardellina pusilla_Wilson's Warbler,../../Datasets/BirdClef/features/Cardellina pusilla_Wilson's Warbler/XC159459.npy,../../Datasets/BirdClef/audio/Cardellina pusilla_Wilson's Warbler/XC159459.mp3
train,Cardinalis cardinalis_Northern Cardinal,../../Datasets/BirdClef/features/Cardinalis cardinalis_Northern Cardinal/XC381575.npy,../../Datasets/BirdClef/audio/Cardinalis cardinalis_Northern Cardinal/XC381575.mp3
train,Carduelis carduelis_European Goldfinch,../../Datasets/BirdClef/features/Carduelis carduelis_European Goldfinch/XC377430.npy,../../Datasets/BirdClef/audio/Carduelis carduelis_European Goldfinch/XC377430.mp3
train,Catharus fuscescens_Veery,../../Datasets/BirdClef/features/Catharus fuscescens_Veery/XC253570.npy,../../Datasets/BirdClef/audio/Catharus fuscescens_Veery/XC253570.mp3
train,Catharus guttatus_Hermit Thrush,../../Datasets/BirdClef/features/Catharus guttatus_Hermit Thrush/XC72221.npy,../../Datasets/BirdClef/audio/Catharus guttatus_Hermit Thrush/XC72221.mp3
train,Catharus ustulatus_Swainson's Thrush,../../Datasets/BirdClef/features/Catharus ustulatus_Swainson's Thrush/XC14408.npy,../../Datasets/BirdClef/audio/Catharus ustulatus_Swainson's Thrush/XC14408.mp3
train,Catherpes mexicanus_Canyon Wren,../../Datasets/BirdClef/features/Catherpes mexicanus_Canyon Wren/XC168592.npy,../../Datasets/BirdClef/audio/Catherpes mexicanus_Canyon Wren/XC168592.mp3
train,Celeus flavus_Cream-colored Woodpecker,../../Datasets/BirdClef/features/Celeus flavus_Cream-colored Woodpecker/XC418521.npy,../../Datasets/BirdClef/audio/Celeus flavus_Cream-colored Woodpecker/XC418521.mp3
train,Celeus grammicus_Scale-breasted Woodpecker,../../Datasets/BirdClef/features/Celeus grammicus_Scale-breasted Woodpecker/XC87449.npy,../../Datasets/BirdClef/audio/Celeus grammicus_Scale-breasted Woodpecker/XC87449.mp3
train,Celeus torquatus_Ringed Woodpecker,../../Datasets/BirdClef/features/Celeus torquatus_Ringed Woodpecker/XC504365.npy,../../Datasets/BirdClef/audio/Celeus torquatus_Ringed Woodpecker/XC504365.mp3
train,Ceratopipra rubrocapilla_Red-headed Manakin,../../Datasets/BirdClef/features/Ceratopipra rubrocapilla_Red-headed Manakin/XC38484.npy,../../Datasets/BirdClef/audio/Ceratopipra rubrocapilla_Red-headed Manakin/XC38484.mp3
train,Cercomacra cinerascens_Gray Antbird,../../Datasets/BirdClef/features/Cercomacra cinerascens_Gray Antbird/XC456384.npy,../../Datasets/BirdClef/audio/Cercomacra cinerascens_Gray Antbird/XC456384.mp3
train,Cercomacra manu_Manu Antbird,../../Datasets/BirdClef/features/Cercomacra manu_Manu Antbird/XC122722.npy,../../Datasets/BirdClef/audio/Cercomacra manu_Manu Antbird/XC122722.mp3
train,Cercomacroides fuscicauda_Riparian Antbird,../../Datasets/BirdClef/features/Cercomacroides fuscicauda_Riparian Antbird/XC249426.npy,../../Datasets/BirdClef/audio/Cercomacroides fuscicauda_Riparian Antbird/XC249426.mp3
train,Cercomacroides serva_Black Antbird,../../Datasets/BirdClef/features/Cercomacroides serva_Black Antbird/XC332872.npy,../../Datasets/BirdClef/audio/Cercomacroides serva_Black Antbird/XC332872.mp3
train,Certhia americana_Brown Creeper,../../Datasets/BirdClef/features/Certhia americana_Brown Creeper/XC350752.npy,../../Datasets/BirdClef/audio/Certhia americana_Brown Creeper/XC350752.mp3
train,Certhia brachydactyla_Short-toed Treecreeper,../../Datasets/BirdClef/features/Certhia brachydactyla_Short-toed Treecreeper/XC101510.npy,../../Datasets/BirdClef/audio/Certhia brachydactyla_Short-toed Treecreeper/XC101510.mp3
train,Certhia familiaris_Eurasian Treecreeper,../../Datasets/BirdClef/features/Certhia familiaris_Eurasian Treecreeper/XC488391.npy,../../Datasets/BirdClef/audio/Certhia familiaris_Eurasian Treecreeper/XC488391.mp3
train,Chaetura cinereiventris_Gray-rumped Swift,../../Datasets/BirdClef/features/Chaetura cinereiventris_Gray-rumped Swift/XC193557.npy,../../Datasets/BirdClef/audio/Chaetura cinereiventris_Gray-rumped Swift/XC193557.mp3
train,Charadrius dubius_Little Ringed Plover,../../Datasets/BirdClef/features/Charadrius dubius_Little Ringed Plover/XC281057.npy,../../Datasets/BirdClef/audio/Charadrius dubius_Little Ringed Plover/XC281057.mp3
train,Charadrius morinellus_Eurasian Dotterel,../../Datasets/BirdClef/features/Charadrius morinellus_Eurasian Dotterel/XC497654.npy,../../Datasets/BirdClef/audio/Charadrius morinellus_Eurasian Dotterel/XC497654.mp3
train,Charadrius semipalmatus_Semipalmated Plover,../../Datasets/BirdClef/features/Charadrius semipalmatus_Semipalmated Plover/XC499705.npy,../../Datasets/BirdClef/audio/Charadrius semipalmatus_Semipalmated Plover/XC499705.mp3
train,Charadrius vociferus_Killdeer,../../Datasets/BirdClef/features/Charadrius vociferus_Killdeer/XC357658.npy,../../Datasets/BirdClef/audio/Charadrius vociferus_Killdeer/XC357658.mp3
train,Chauna torquata_Southern Screamer,../../Datasets/BirdClef/features/Chauna torquata_Southern Screamer/XC60830.npy,../../Datasets/BirdClef/audio/Chauna torquata_Southern Screamer/XC60830.mp3
train,Chiroxiphia pareola_Blue-backed Manakin,../../Datasets/BirdClef/features/Chiroxiphia pareola_Blue-backed Manakin/XC177788.npy,../../Datasets/BirdClef/audio/Chiroxiphia pareola_Blue-backed Manakin/XC177788.mp3
train,Chloris chloris_European Greenfinch,../../Datasets/BirdClef/features/Chloris chloris_European Greenfinch/XC406732.npy,../../Datasets/BirdClef/audio/Chloris chloris_European Greenfinch/XC406732.mp3
