split,class_name,npy_path,wav_path
train,Ara ararauna_Blue-and-yellow Macaw,../../Datasets/BirdClef/features/Ara ararauna_Blue-and-yellow Macaw/XC106569.npy,../../Datasets/BirdClef/audio/Ara ararauna_Blue-and-yellow Macaw/XC106569.mp3
train,Ara chloropterus_Red-and-green Macaw,../../Datasets/BirdClef/features/Ara chloropterus_Red-and-green Macaw/XC119905.npy,../../Datasets/BirdClef/audio/Ara chloropterus_Red-and-green Macaw/XC119905.mp3
train,Ara macao_Scarlet Macaw,../../Datasets/BirdClef/features/Ara macao_Scarlet Macaw/XC717.npy,../../Datasets/BirdClef/audio/Ara macao_Scarlet Macaw/XC717.mp3
train,Ara severus_Chestnut-fronted Macaw,../../Datasets/BirdClef/features/Ara severus_Chestnut-fronted Macaw/XC257635.npy,../../Datasets/BirdClef/audio/Ara severus_Chestnut-fronted Macaw/XC257635.mp3
train,Aramides cajaneus_Gray-cowled Wood-Rail,../../Datasets/BirdClef/features/Aramides cajaneus_Gray-cowled Wood-Rail/XC106510.npy,../../Datasets/BirdClef/audio/Aramides cajaneus_Gray-cowled Wood-Rail/XC106510.mp3
train,Aramus guarauna_Limpkin,../../Datasets/BirdClef/features/Aramus guarauna_Limpkin/XC257481.npy,../../Datasets/BirdClef/audio/Aramus guarauna_Limpkin/XC257481.mp3
train,Aratinga weddellii_Dusky-headed Parakeet,../../Datasets/BirdClef/features/Aratinga weddellii_Dusky-headed Parakeet/XC63133.npy,../../Datasets/BirdClef/audio/Aratinga weddellii_Dusky-headed Parakeet/XC63133.mp3
train,Archilochus alexandri_Black-chinned Hummingbird,../../Datasets/BirdClef/features/Archilochus alexandri_Black-chinned Hummingbird/XC75509.npy,../../Datasets/BirdClef/audio/Archilochus alexandri_Black-chinned Hummingbird/XC75509.mp3
train,Ardea alba_Great Egret,../../Datasets/BirdClef/features/Ardea alba_Great Egret/XC173128.npy,../../Datasets/BirdClef/audio/Ardea alba_Great Egret/XC173128.mp3
train,Ardea cinerea_Gray Heron,../../Datasets/BirdClef/features/Ardea cinerea_Gray Heron/XC497244.npy,../../Datasets/BirdClef/audio/Ardea cinerea_Gray Heron/XC497244.mp3
train,Ardea herodias_Great Blue Heron,../../Datasets/BirdClef/features/Ardea herodias_Great Blue Heron/XC130683.npy,../../Datasets/BirdClef/audio/Ardea herodias_Great Blue Heron/XC130683.mp3
train,Arremon taciturnus_Pectoral Sparrow,../../Datasets/BirdClef/features/Arremon taciturnus_Pectoral Sparrow/XC100697.npy,../../Datasets/BirdClef/audio/Arremon taciturnus_Pectoral Sparrow/XC100697.mp3
train,Artemisiospiza belli_Bell's Sparrow,../../Datasets/BirdClef/features/Artemisiospiza belli_Bell's Sparrow/XC413347.npy,../../Datasets/BirdClef/audio/Artemisiospiza belli_Bell's Sparrow/XC413347.mp3
train,Asio clamator_Striped Owl,../../Datasets/BirdClef/features/Asio clamator_Striped Owl/XC22894.npy,../../Datasets/BirdClef/audio/Asio clamator_Striped Owl/XC22894.mp3
train,Asio flammeus_Short-eared Owl,../../Datasets/BirdClef/features/Asio flammeus_Short-eared Owl/XC46332.npy,../../Datasets/BirdClef/audio/Asio flammeus_Short-eared Owl/XC46332.mp3
train,Athene cunicularia_Burrowing Owl,../../Datasets/BirdClef/features/Athene cunicularia_Burrowing Owl/XC286607.npy,../../Datasets/BirdClef/audio/Athene cunicularia_Burrowing Owl/XC286607.mp3
train,Attila bolivianus_Dull-capped Attila,../../Datasets/BirdClef/features/Attila bolivianus_Dull-capped Attila/XC416311.npy,../../Datasets/BirdClef/audio/Attila bolivianus_Dull-capped Attila/XC416311.mp3
train,Attila spadiceus_Bright-rumped Attila,../../Datasets/BirdClef/features/Attila spadiceus_Bright-rumped Attila/XC27760.npy,../../Datasets/BirdClef/audio/Attila spadiceus_Bright-rumped Attila/XC27760.mp3
train,Aulacorhynchus albivitta_Southern Emerald-Toucanet,../../Datasets/BirdClef/features/Aulacorhynchus albivitta_Southern Emerald-Toucanet/XC117253.npy,../../Datasets/BirdClef/audio/Aulacorhynchus albivitta_Southern Emerald-Toucanet/XC117253.mp3
train,Automolus infuscatus_Olive-backed Foliage-gleaner,../../Datasets/BirdClef/features/Automolus infuscatus_Olive-backed Foliage-gleaner/XC44108.npy,../../Datasets/BirdClef/audio/Automolus infuscatus_Olive-backed Foliage-gleaner/XC44108.mp3
train,Automolus ochrolaemus_Buff-throated Foliage-gleaner,../../Datasets/BirdClef/features/Automolus ochrolaemus_Buff-throated Foliage-gleaner/XC314991.npy,../../Datasets/BirdClef/audio/Automolus ochrolaemus_Buff-throated Foliage-gleaner/XC314991.mp3
train,Automolus rufipileatus_Chestnut-crowned Foliage-gleaner,../../Datasets/BirdClef/features/Automolus rufipileatus_Chestnut-crowned Foliage-gleaner/XC95468.npy,../../Datasets/BirdClef/audio/Automolus rufipileatus_Chestnut-crowned Foliage-gleaner/XC95468.mp3
train,Automolus subulatus_Striped Woodhaunter,../../Datasets/BirdClef/features/Automolus subulatus_Striped Woodhaunter/XC93421.npy,../../Datasets/BirdClef/audio/Automolus subulatus_Striped Woodhaunter/XC93421.mp3
train,Aythya ferina_Common Pochard,../../Datasets/BirdClef/features/Aythya ferina_Common Pochard/XC467963.npy,../../Datasets/BirdClef/audio/Aythya ferina_Common Pochard/XC467963.mp3
train,Aythya fuligula_Tufted Duck,../../Datasets/BirdClef/features/Aythya fuligula_Tufted Duck/XC468567.npy,../../Datasets/BirdClef/audio/Aythya fuligula_Tufted Duck/XC468567.mp3
train,Baeolophus bicolor_Tufted Titmouse,../../Datasets/BirdClef/features/Baeolophus bicolor_Tufted Titmouse/XC174892.npy,../../Datasets/BirdClef/audio/Baeolophus bicolor_Tufted Titmouse/XC174892.mp3
train,Baeolophus ridgwayi_Juniper Titmouse,../../Datasets/BirdClef/features/Baeolophus ridgwayi_Juniper Titmouse/XC171215.npy,../../Datasets/BirdClef/audio/Baeolophus ridgwayi_Juniper Titmouse/XC171215.mp3
train,Bartramia longicauda_Upland Sandpiper,../../Datasets/BirdClef/features/Bartramia longicauda_Upland Sandpiper/XC305416.npy,../../Datasets/BirdClef/audio/Bartramia longicauda_Upland Sandpiper/XC305416.mp3
train,Baryphthengus martii_Rufous Motmot,../../Datasets/BirdClef/features/Baryphthengus martii_Rufous Motmot/XC121129.npy,../../Datasets/BirdClef/audio/Baryphthengus martii_Rufous Motmot/XC121129.mp3
train,Berlepschia rikeri_Point-tailed Palmcreeper,../../Datasets/BirdClef/features/Berlepschia rikeri_Point-tailed Palmcreeper/XC127955.npy,../../Datasets/BirdClef/audio/Berlepschia rikeri_Point-tailed Palmcreeper/XC127955.mp3
train,Bombycilla cedrorum_Cedar Waxwing,../../Datasets/BirdClef/features/Bombycilla cedrorum_Cedar Waxwing/XC86508.npy,../../Datasets/BirdClef/audio/Bombycilla cedrorum_Cedar Waxwing/XC86508.mp3
train,Botaurus stellaris_Great Bittern,../../Datasets/BirdClef/features/Botaurus stellaris_Great Bittern/XC293293.npy,../../Datasets/BirdClef/audio/Botaurus stellaris_Great Bittern/XC293293.mp3
train,Branta canadensis_Canada Goose,../../Datasets/BirdClef/features/Branta canadensis_Canada Goose/XC409020.npy,../../Datasets/BirdClef/audio/Branta canadensis_Canada Goose/XC409020.mp3
train,Branta leucopsis_Barnacle Goose,../../Datasets/BirdClef/features/Branta leucopsis_Barnacle Goose/XC388923.npy,../../Datasets/BirdClef/audio/Branta leucopsis_Barnacle Goose/XC388923.mp3
train,Brotogeris cyanoptera_Cobalt-winged Parakeet,../../Datasets/BirdClef/features/Brotogeris cyanoptera_Cobalt-winged Parakeet/XC84942.npy,../../Datasets/BirdClef/audio/Brotogeris cyanoptera_Cobalt-winged Parakeet/XC84942.mp3
train,Bubo virginianus_Great Horned Owl,../../Datasets/BirdClef/features/Bubo virginianus_Great Horned Owl/XC348670.npy,../../Datasets/BirdClef/audio/Bubo virginianus_Great Horned Owl/XC348670.mp3
train,Bubulcus ibis_Cattle Egret,../../Datasets/BirdClef/features/Bubulcus ibis_Cattle Egret/XC422247.npy,../../Datasets/BirdClef/audio/Bubulcus ibis_Cattle Egret/XC422247.mp3
train,Bucephala clangula_Common Goldeneye,../../Datasets/BirdClef/features/Bucephala clangula_Common Goldeneye/XC41947.npy,../../Datasets/BirdClef/audio/Bucephala clangula_Common Goldeneye/XC41947.mp3
train,Busarellus nigricollis_Black-collared Hawk,../../Datasets/BirdClef/features/Busarellus nigricollis_Black-collared Hawk/XC123605.npy,../../Datasets/BirdClef/audio/Busarellus nigricollis_Black-collared Hawk/XC123605.mp3
train,Buteo buteo_Common Buzzard,../../Datasets/BirdClef/features/Buteo buteo_Common Buzzard/XC415177.npy,../../Datasets/BirdClef/audio/Buteo buteo_Common Buzzard/XC415177.mp3
train,Buteo jamaicensis_Red-tailed Hawk,../../Datasets/BirdClef/features/Buteo jamaicensis_Red-tailed Hawk/XC159023.npy,../../Datasets/BirdClef/audio/Buteo jamaicensis_Red-tailed Hawk/XC159023.mp3
train,Buteo lineatus_Red-shouldered Hawk,../../Datasets/BirdClef/features/Buteo lineatus_Red-shouldered Hawk/XC166113.npy,../../Datasets/BirdClef/audio/Buteo lineatus_Red-shouldered Hawk/XC166113.mp3
train,Buteo nitidus_Gray-lined Hawk,../../Datasets/BirdClef/features/Buteo nitidus_Gray-lined Hawk/XC203140.npy,../../Datasets/BirdClef/audio/Buteo nitidus_Gray-lined Hawk/XC203140.mp3
train,Buteo platypterus_Broad-winged Hawk,../../Datasets/BirdClef/features/Buteo platypterus_Broad-winged Hawk/XC308474.npy,../../Datasets/BirdClef/audio/Buteo platypterus_Broad-winged Hawk/XC308474.mp3
train,Buteogallus urubitinga_Great Black Hawk,../../Datasets/BirdClef/features/Buteogallus urubitinga_Great Black Hawk/XC482441.npy,../../Datasets/BirdClef/audio/Buteogallus urubitinga_Great Black Hawk/XC482441.mp3
train,Butorides striata_Striated Heron,../../Datasets/BirdClef/features/Butorides striata_Striated Heron/XC98461.npy,../../Datasets/BirdClef/audio/Butorides striata_Striated Heron/XC98461.mp3
train,Butorides virescens_Green Heron,../../Datasets/BirdClef/features/Butorides virescens_Green Heron/XC352109.npy,../../Datasets/BirdClef/audio/Butorides virescens_Green Heron/XC352109.mp3
train,Cacicus cela_Yellow-rumped Cacique,../../Datasets/BirdClef/features/Cacicus cela_Yellow-rumped Cacique/XC127210.npy,../../Datasets/BirdClef/audio/Cacicus cela_Yellow-rumped Cacique/XC127210.mp3
train,Cacicus haemorrhous_Red-rumped Cacique,../../Datasets/BirdClef/features/Cacicus haemorrhous_Red-rumped Cacique/XC491068.npy,../../Datasets/BirdClef/audio/Cacicus haemorrhous_Red-rumped Cacique/XC491068.mp3
train,Cacicus solitarius_Solitary Black Cacique,../../Datasets/BirdClef/features/Cacicus solitarius_Solitary Black Cacique/XC259982.npy,../../Datasets/BirdClef/audio/Cacicus solitarius_Solitary Black Cacique/XC259982.mp3
train,Calidris alpina_Dunlin,../../Datasets/BirdClef/features/Calidris alpina_Dunlin/XC245658.npy,../../Datasets/BirdClef/audio/Calidris alpina_Dunlin/XC245658.mp3
train,Calidris bairdii_Baird's Sandpiper,../../Datasets/BirdClef/features/Calidris bairdii_Baird's Sandpiper/XC272612.npy,../../Datasets/BirdClef/audio/Calidris bairdii_Baird's Sandpiper/XC272612.mp3
train,Calidris melanotos_Pectoral Sandpiper,../../Datasets/BirdClef/features/Calidris melanotos_Pectoral Sandpiper/XC250563.npy,../../Datasets/BirdClef/audio/Calidris melanotos_Pectoral Sandpiper/XC250563.mp3
train,Calidris minutilla_Least Sandpiper,../../Datasets/BirdClef/features/Calidris minutilla_Least Sandpiper/XC338291.npy,../../Datasets/BirdClef/audio/Calidris minutilla_Least Sandpiper/XC338291.mp3
train,Calidris pusilla_Semipalmated Sandpiper,../../Datasets/BirdClef/features/Calidris pusilla_Semipalmated Sandpiper/XC490814.npy,../../Datasets/BirdClef/audio/Calidris pusilla_Semipalmated Sandpiper/XC490814.mp3
train,Callipepla californica_California Quail,../../Datasets/BirdClef/features/Callipepla californica_California Quail/XC364572.npy,../../Datasets/BirdClef/audio/Callipepla californica_California Quail/XC364572.mp3
train,Calypte anna_Anna's Hummingbird,../../Datasets/BirdClef/features/Calypte anna_Anna's Hummingbird/XC132239.npy,../../Datasets/BirdClef/audio/Calypte anna_Anna's Hummingbird/XC132239.mp3
train,Campephilus melanoleucos_Crimson-crested Woodpecker,../../Datasets/BirdClef/features/Campephilus melanoleucos_Crimson-crested Woodpecker/XC493630.npy,../../Datasets/BirdClef/audio/Campephilus melanoleucos_Crimson-crested Woodpecker/XC493630.mp3
train,Campephilus rubricollis_Red-necked Woodpecker,../../Datasets/BirdClef/features/Campephilus rubricollis_Red-necked Woodpecker/XC202730.npy,../../Datasets/BirdClef/audio/Campephilus rubricollis_Red-necked Woodpecker/XC202730.mp3
train,Camptostoma obsoletum_Southern Beardless-Tyrannulet,../../Datasets/BirdClef/features/Camptostoma obsoletum_Southern Beardless-Tyrannulet/XC298000.npy,../../Datasets/BirdClef/audio/Camptostoma obsoletum_Southern Beardless-Tyrannulet/XC298000.mp3
train,Campylorhamphus trochilirostris_Red-billed Scythebill,../../Datasets/BirdClef/features/Campylorhamphus trochilirostris_Red-billed Scythebill/XC220226.npy,../../Datasets/BirdClef/audio/Campylorhamphus trochilirostris_Red-billed Scythebill/XC220226.mp3
train,Campylorhynchus brunneicapillus_Cactus Wren,../../Datasets/BirdClef/features/Campylorhynchus brunneicapillus_Cactus Wren/XC11493.npy,../../Datasets/BirdClef/audio/Campylorhynchus brunneicapillus_Cactus Wren/XC11493.mp3
train,Campylorhynchus turdinus_Thrush-like Wren,../../Datasets/BirdClef/features/Campylorhynchus turdinus_Thrush-like Wren/XC412344.npy,../../Datasets/BirdClef/audio/Campylorhynchus turdinus_Thrush-like Wren/XC412344.mp3
train,Cantorchilus leucotis_Buff-breasted Wren,../../Datasets/BirdClef/features/Cantorchilus leucotis_Buff-breasted Wren/XC188872.npy,../../Datasets/BirdClef/audio/Cantorchilus leucotis_Buff-breasted Wren/XC188872.mp3
train,Capsiempis flaveola_Yellow Tyrannulet,../../Datasets/BirdClef/features/Capsiempis flaveola_Yellow Tyrannulet/XC260886.npy,../../Datasets/BirdClef/audio/Capsiempis flaveola_Yellow Tyrannulet/XC260886.mp3
train,Caracara plancus_Southern Caracara,../../Datasets/BirdClef/features/Caracara plancus_Southern Caracara/XC412356.npy,../../Datasets/BirdClef/audio/Caracara plancus_Southern Caracara/XC412356.mp3
train,Cardellina pusilla_Wilson's Warbler,../../Datasets/BirdClef/features/Cardellina pusilla_Wilson's Warbler/XC473454.npy,../../Datasets/BirdClef/audio/Cardellina pusilla_Wilson's Warbler/XC473454.mp3
train,Cardinalis cardinalis_Northern Cardinal,../../Datasets/BirdClef/features/Cardinalis cardinalis_Northern Cardinal/XC190562.npy,../../Datasets/BirdClef/audio/Cardinalis cardinalis_Northern Cardinal/XC190562.mp3
train,Carduelis carduelis_European Goldfinch,../../Datasets/BirdClef/features/Carduelis carduelis_European Goldfinch/XC470700.npy,../../Datasets/BirdClef/audio/Carduelis carduelis_European Goldfinch/XC470700.mp3
train,Catharus fuscescens_Veery,../../Datasets/BirdClef/features/Catharus fuscescens_Veery/XC48291.npy,../../Datasets/BirdClef/audio/Catharus fuscescens_Veery/XC48291.mp3
train,Catharus guttatus_Hermit Thrush,../../Datasets/BirdClef/features/Catharus guttatus_Hermit Thrush/XC144121.npy,../../Datasets/BirdClef/audio/Catharus guttatus_Hermit Thrush/XC144121.mp3
train,Catharus ustulatus_Swainson's Thrush,../../Datasets/BirdClef/features/Catharus ustulatus_Swainson's Thrush/XC484168.npy,../../Datasets/BirdClef/audio/Catharus ustulatus_Swainson's Thrush/XC484168.mp3
train,Catherpes mexicanus_Canyon Wren,../../Datasets/BirdClef/features/Catherpes mexicanus_Canyon Wren/XC21447.npy,../../Datasets/BirdClef/audio/Catherpes mexicanus_Canyon Wren/XC21447.mp3
train,Celeus flavus_Cream-colored Woodpecker,../../Datasets/BirdClef/features/Celeus flavus_Cream-colored Woodpecker/XC403399.npy,../../Datasets/BirdClef/audio/Celeus flavus_Cream-colored Woodpecker/XC403399.mp3
train,Celeus grammicus_Scale-breasted Woodpecker,../../Datasets/BirdClef/features/Celeus grammicus_Scale-breasted Woodpecker/XC148040.npy,../../Datasets/BirdClef/audio/Celeus grammicus_Scale-breasted Woodpecker/XC148040.mp3
train,Celeus torquatus_Ringed Woodpecker,../../Datasets/BirdClef/features/Celeus torquatus_Ringed Woodpecker/XC83904.npy,../../Datasets/BirdClef/audio/Celeus torquatus_Ringed Woodpecker/XC83904.mp3
train,Ceratopipra rubrocapilla_Red-headed Manakin,../../Datasets/BirdClef/features/Ceratopipra rubrocapilla_Red-headed Manakin/XC228237.npy,../../Datasets/BirdClef/audio/Ceratopipra rubrocapilla_Red-headed Manakin/XC228237.mp3
train,Cercomacra cinerascens_Gray Antbird,../../Datasets/BirdClef/features/Cercomacra cinerascens_Gray Antbird/XC220697.npy,../../Datasets/BirdClef/audio/Cercomacra cinerascens_Gray Antbird/XC220697.mp3
train,Cercomacra manu_Manu Antbird,../../Datasets/BirdClef/features/Cercomacra manu_Manu Antbird/XC63246.npy,../../Datasets/BirdClef/audio/Cercomacra manu_Manu Antbird/XC63246.mp3
train,Cercomacroides fuscicauda_Riparian Antbird,../../Datasets/BirdClef/features/Cercomacroides fuscicauda_Riparian Antbird/XC27758.npy,../../Datasets/BirdClef/audio/Cercomacroides fuscicauda_Riparian Antbird/XC27758.mp3
train,Cercomacroides serva_Black Antbird,../../Datasets/BirdClef/features/Cercomacroides serva_Black Antbird/XC22404.npy,../../Datasets/BirdClef/audio/Cercomacroides serva_Black Antbird/XC22404.mp3
train,Certhia americana_Brown Creeper,../../Datasets/BirdClef/features/Certhia americana_Brown Creeper/XC38006.npy,../../Datasets/BirdClef/audio/Certhia americana_Brown Creeper/XC38006.mp3
train,Certhia brachydactyla_Short-toed Treecreeper,../../Datasets/BirdClef/features/Certhia brachydactyla_Short-toed Treecreeper/XC141174.npy,../../Datasets/BirdClef/audio/Certhia brachydactyla_Short-toed Treecreeper/XC141174.mp3
train,Certhia familiaris_Eurasian Treecreeper,../../Datasets/BirdClef/features/Certhia familiaris_Eurasian Treecreeper/XC462955.npy,../../Datasets/BirdClef/audio/Certhia familiaris_Eurasian Treecreeper/XC462955.mp3
train,Chaetura cinereiventris_Gray-rumped Swift,../../Datasets/BirdClef/features/Chaetura cinereiventris_Gray-rumped Swift/XC499691.npy,../../Datasets/BirdClef/audio/Chaetura cinereiventris_Gray-rumped Swift/XC499691.mp3
train,Charadrius dubius_Little Ringed Plover,../../Datasets/BirdClef/features/Charadrius dubius_Little Ringed Plover/XC490393.npy,../../Datasets/BirdClef/audio/Charadrius dubius_Little Ringed Plover/XC490393.mp3
train,Charadrius morinellus_Eurasian Dotterel,../../Datasets/BirdClef/features/Charadrius morinellus_Eurasian Dotterel/XC333407.npy,../../Datasets/BirdClef/audio/Charadrius morinellus_Eurasian Dotterel/XC333407.mp3
train,Charadrius semipalmatus_Semipalmated Plover,../../Datasets/BirdClef/features/Charadrius semipalmatus_Semipalmated Plover/XC407193.npy,../../Datasets/BirdClef/audio/Charadrius semipalmatus_Semipalmated Plover/XC407193.mp3
train,Charadrius vociferus_Killdeer,../../Datasets/BirdClef/features/Charadrius vociferus_Killdeer/XC449551.npy,../../Datasets/BirdClef/audio/Charadrius vociferus_Killdeer/XC449551.mp3
train,Chauna torquata_Southern Screamer,../../Datasets/BirdClef/features/Chauna torquata_Southern Screamer/XC345395.npy,../../Datasets/BirdClef/audio/Chauna torquata_Southern Screamer/XC345395.mp3
train,Chiroxiphia pareola_Blue-backed Manakin,../../Datasets/BirdClef/features/Chiroxiphia pareola_Blue-backed Manakin/XC145552.npy,../../Datasets/BirdClef/audio/Chiroxiphia pareola_Blue-backed Manakin/XC145552.mp3
train,Chloris chloris_European Greenfinch,../../Datasets/BirdClef/features/Chloris chloris_European Greenfinch/XC129823.npy,../../Datasets/BirdClef/audio/Chloris chloris_European Greenfinch/XC129823.mp3
