split,class_name,npy_path,wav_path
train,Agelaius phoeniceus_Red-winged Blackbird,../../Datasets/BirdClef/features/Agelaius phoeniceus_Red-winged Blackbird/XC121584.npy,../../Datasets/BirdClef/audio/Agelaius phoeniceus_Red-winged Blackbird/XC121584.mp3
train,Agelaius phoeniceus_Red-winged Blackbird,../../Datasets/BirdClef/features/Agelaius phoeniceus_Red-winged Blackbird/XC179107.npy,../../Datasets/BirdClef/audio/Agelaius phoeniceus_Red-winged Blackbird/XC179107.mp3
train,Agelaius phoeniceus_Red-winged Blackbird,../../Datasets/BirdClef/features/Agelaius phoeniceus_Red-winged Blackbird/XC362901.npy,../../Datasets/BirdClef/audio/Agelaius phoeniceus_Red-winged Blackbird/XC362901.mp3
train,Agelaius phoeniceus_Red-winged Blackbird,../../Datasets/BirdClef/features/Agelaius phoeniceus_Red-winged Blackbird/XC137984.npy,../../Datasets/BirdClef/audio/Agelaius phoeniceus_Red-winged Blackbird/XC137984.mp3
train,Agelaius phoeniceus_Red-winged Blackbird,../../Datasets/BirdClef/features/Agelaius phoeniceus_Red-winged Blackbird/XC168637.npy,../../Datasets/BirdClef/audio/Agelaius phoeniceus_Red-winged Blackbird/XC168637.mp3
train,Aix galericulata_Mandarin Duck,../../Datasets/BirdClef/features/Aix galericulata_Mandarin Duck/XC96992.npy,../../Datasets/BirdClef/audio/Aix galericulata_Mandarin Duck/XC96992.mp3
train,Aix galericulata_Mandarin Duck,../../Datasets/BirdClef/features/Aix galericulata_Mandarin Duck/XC191333.npy,../../Datasets/BirdClef/audio/Aix galericulata_Mandarin Duck/XC191333.mp3
train,Aix galericulata_Mandarin Duck,../../Datasets/BirdClef/features/Aix galericulata_Mandarin Duck/XC209945.npy,../../Datasets/BirdClef/audio/Aix galericulata_Mandarin Duck/XC209945.mp3
train,Aix galericulata_Mandarin Duck,../../Datasets/BirdClef/features/Aix galericulata_Mandarin Duck/XC407305.npy,../../Datasets/BirdClef/audio/Aix galericulata_Mandarin Duck/XC407305.mp3
train,Aix galericulata_Mandarin Duck,../../Datasets/BirdClef/features/Aix galericulata_Mandarin Duck/XC234180.npy,../../Datasets/BirdClef/audio/Aix galericulata_Mandarin Duck/XC234180.mp3
train,Aix sponsa_Wood Duck,../../Datasets/BirdClef/features/Aix sponsa_Wood Duck/XC480712.npy,../../Datasets/BirdClef/audio/Aix sponsa_Wood Duck/XC480712.mp3
train,Aix sponsa_Wood Duck,../../Datasets/BirdClef/features/Aix sponsa_Wood Duck/XC331424.npy,../../Datasets/BirdClef/audio/Aix sponsa_Wood Duck/XC331424.mp3
train,Aix sponsa_Wood Duck,../../Datasets/BirdClef/features/Aix sponsa_Wood Duck/XC170061.npy,../../Datasets/BirdClef/audio/Aix sponsa_Wood Duck/XC170061.mp3
train,Aix sponsa_Wood Duck,../../Datasets/BirdClef/features/Aix sponsa_Wood Duck/XC94640.npy,../../Datasets/BirdClef/audio/Aix sponsa_Wood Duck/XC94640.mp3
train,Aix sponsa_Wood Duck,../../Datasets/BirdClef/features/Aix sponsa_Wood Duck/XC182950.npy,../../Datasets/BirdClef/audio/Aix sponsa_Wood Duck/XC182950.mp3
train,Akletos goeldii_Goeldi's Antbird,../../Datasets/BirdClef/features/Akletos goeldii_Goeldi's Antbird/XC263518.npy,../../Datasets/BirdClef/audio/Akletos goeldii_Goeldi's Antbird/XC263518.mp3
train,Akletos goeldii_Goeldi's Antbird,../../Datasets/BirdClef/features/Akletos goeldii_Goeldi's Antbird/XC122298.npy,../../Datasets/BirdClef/audio/Akletos goeldii_Goeldi's Antbird/XC122298.mp3
train,Akletos goeldii_Goeldi's Antbird,../../Datasets/BirdClef/features/Akletos goeldii_Goeldi's Antbird/XC63718.npy,../../Datasets/BirdClef/audio/Akletos goeldii_Goeldi's Antbird/XC63718.mp3
train,Akletos goeldii_Goeldi's Antbird,../../Datasets/BirdClef/features/Akletos goeldii_Goeldi's Antbird/XC122562.npy,../../Datasets/BirdClef/audio/Akletos goeldii_Goeldi's Antbird/XC122562.mp3
train,Akletos goeldii_Goeldi's Antbird,../../Datasets/BirdClef/features/Akletos goeldii_Goeldi's Antbird/XC39743.npy,../../Datasets/BirdClef/audio/Akletos goeldii_Goeldi's Antbird/XC39743.mp3
train,Alauda arvensis_Eurasian Skylark,../../Datasets/BirdClef/features/Alauda arvensis_Eurasian Skylark/XC309476.npy,../../Datasets/BirdClef/audio/Alauda arvensis_Eurasian Skylark/XC309476.mp3
train,Alauda arvensis_Eurasian Skylark,../../Datasets/BirdClef/features/Alauda arvensis_Eurasian Skylark/XC503038.npy,../../Datasets/BirdClef/audio/Alauda arvensis_Eurasian Skylark/XC503038.mp3
train,Alauda arvensis_Eurasian Skylark,../../Datasets/BirdClef/features/Alauda arvensis_Eurasian Skylark/XC131647.npy,../../Datasets/BirdClef/audio/Alauda arvensis_Eurasian Skylark/XC131647.mp3
train,Alauda arvensis_Eurasian Skylark,../../Datasets/BirdClef/features/Alauda arvensis_Eurasian Skylark/XC471933.npy,../../Datasets/BirdClef/audio/Alauda arvensis_Eurasian Skylark/XC471933.mp3
train,Alauda arvensis_Eurasian Skylark,../../Datasets/BirdClef/features/Alauda arvensis_Eurasian Skylark/XC154626.npy,../../Datasets/BirdClef/audio/Alauda arvensis_Eurasian Skylark/XC154626.mp3
train,Alcedo atthis_Common Kingfisher,../../Datasets/BirdClef/features/Alcedo atthis_Common Kingfisher/XC486202.npy,../../Datasets/BirdClef/audio/Alcedo atthis_Common Kingfisher/XC486202.mp3
train,Alcedo atthis_Common Kingfisher,../../Datasets/BirdClef/features/Alcedo atthis_Common Kingfisher/XC166122.npy,../../Datasets/BirdClef/audio/Alcedo atthis_Common Kingfisher/XC166122.mp3
train,Alcedo atthis_Common Kingfisher,../../Datasets/BirdClef/features/Alcedo atthis_Common Kingfisher/XC503772.npy,../../Datasets/BirdClef/audio/Alcedo atthis_Common Kingfisher/XC503772.mp3
train,Alcedo atthis_Common Kingfisher,../../Datasets/BirdClef/features/Alcedo atthis_Common Kingfisher/XC156445.npy,../../Datasets/BirdClef/audio/Alcedo atthis_Common Kingfisher/XC156445.mp3
train,Alcedo atthis_Common Kingfisher,../../Datasets/BirdClef/features/Alcedo atthis_Common Kingfisher/XC195602.npy,../../Datasets/BirdClef/audio/Alcedo atthis_Common Kingfisher/XC195602.mp3
train,Alopochen aegyptiaca_Egyptian Goose,../../Datasets/BirdClef/features/Alopochen aegyptiaca_Egyptian Goose/XC277060.npy,../../Datasets/BirdClef/audio/Alopochen aegyptiaca_Egyptian Goose/XC277060.mp3
train,Alopochen aegyptiaca_Egyptian Goose,../../Datasets/BirdClef/features/Alopochen aegyptiaca_Egyptian Goose/XC43617.npy,../../Datasets/BirdClef/audio/Alopochen aegyptiaca_Egyptian Goose/XC43617.mp3
train,Alopochen aegyptiaca_Egyptian Goose,../../Datasets/BirdClef/features/Alopochen aegyptiaca_Egyptian Goose/XC66310.npy,../../Datasets/BirdClef/audio/Alopochen aegyptiaca_Egyptian Goose/XC66310.mp3
train,Alopochen aegyptiaca_Egyptian Goose,../../Datasets/BirdClef/features/Alopochen aegyptiaca_Egyptian Goose/XC331380.npy,../../Datasets/BirdClef/audio/Alopochen aegyptiaca_Egyptian Goose/XC331380.mp3
train,Alopochen aegyptiaca_Egyptian Goose,../../Datasets/BirdClef/features/Alopochen aegyptiaca_Egyptian Goose/XC168369.npy,../../Datasets/BirdClef/audio/Alopochen aegyptiaca_Egyptian Goose/XC168369.mp3
train,Amazona farinosa_Mealy Parrot,../../Datasets/BirdClef/features/Amazona farinosa_Mealy Parrot/XC108681.npy,../../Datasets/BirdClef/audio/Amazona farinosa_Mealy Parrot/XC108681.mp3
train,Amazona farinosa_Mealy Parrot,../../Datasets/BirdClef/features/Amazona farinosa_Mealy Parrot/XC119485.npy,../../Datasets/BirdClef/audio/Amazona farinosa_Mealy Parrot/XC119485.mp3
train,Amazona farinosa_Mealy Parrot,../../Datasets/BirdClef/features/Amazona farinosa_Mealy Parrot/XC261625.npy,../../Datasets/BirdClef/audio/Amazona farinosa_Mealy Parrot/XC261625.mp3
train,Amazona farinosa_Mealy Parrot,../../Datasets/BirdClef/features/Amazona farinosa_Mealy Parrot/XC10483.npy,../../Datasets/BirdClef/audio/Amazona farinosa_Mealy Parrot/XC10483.mp3
train,Amazona farinosa_Mealy Parrot,../../Datasets/BirdClef/features/Amazona farinosa_Mealy Parrot/XC139187.npy,../../Datasets/BirdClef/audio/Amazona farinosa_Mealy Parrot/XC139187.mp3
train,Amazona ochrocephala_Yellow-crowned Parrot,../../Datasets/BirdClef/features/Amazona ochrocephala_Yellow-crowned Parrot/XC178609.npy,../../Datasets/BirdClef/audio/Amazona ochrocephala_Yellow-crowned Parrot/XC178609.mp3
train,Amazona ochrocephala_Yellow-crowned Parrot,../../Datasets/BirdClef/features/Amazona ochrocephala_Yellow-crowned Parrot/XC218400.npy,../../Datasets/BirdClef/audio/Amazona ochrocephala_Yellow-crowned Parrot/XC218400.mp3
train,Amazona ochrocephala_Yellow-crowned Parrot,../../Datasets/BirdClef/features/Amazona ochrocephala_Yellow-crowned Parrot/XC257693.npy,../../Datasets/BirdClef/audio/Amazona ochrocephala_Yellow-crowned Parrot/XC257693.mp3
train,Amazona ochrocephala_Yellow-crowned Parrot,../../Datasets/BirdClef/features/Amazona ochrocephala_Yellow-crowned Parrot/XC127942.npy,../../Datasets/BirdClef/audio/Amazona ochrocephala_Yellow-crowned Parrot/XC127942.mp3
train,Amazona ochrocephala_Yellow-crowned Parrot,../../Datasets/BirdClef/features/Amazona ochrocephala_Yellow-crowned Parrot/XC108996.npy,../../Datasets/BirdClef/audio/Amazona ochrocephala_Yellow-crowned Parrot/XC108996.mp3
train,Ammodramus aurifrons_Yellow-browed Sparrow,../../Datasets/BirdClef/features/Ammodramus aurifrons_Yellow-browed Sparrow/XC245465.npy,../../Datasets/BirdClef/audio/Ammodramus aurifrons_Yellow-browed Sparrow/XC245465.mp3
train,Ammodramus aurifrons_Yellow-browed Sparrow,../../Datasets/BirdClef/features/Ammodramus aurifrons_Yellow-browed Sparrow/XC329853.npy,../../Datasets/BirdClef/audio/Ammodramus aurifrons_Yellow-browed Sparrow/XC329853.mp3
train,Ammodramus aurifrons_Yellow-browed Sparrow,../../Datasets/BirdClef/features/Ammodramus aurifrons_Yellow-browed Sparrow/XC9737.npy,../../Datasets/BirdClef/audio/Ammodramus aurifrons_Yellow-browed Sparrow/XC9737.mp3
train,Ammodramus aurifrons_Yellow-browed Sparrow,../../Datasets/BirdClef/features/Ammodramus aurifrons_Yellow-browed Sparrow/XC259931.npy,../../Datasets/BirdClef/audio/Ammodramus aurifrons_Yellow-browed Sparrow/XC259931.mp3
train,Ammodramus aurifrons_Yellow-browed Sparrow,../../Datasets/BirdClef/features/Ammodramus aurifrons_Yellow-browed Sparrow/XC9005.npy,../../Datasets/BirdClef/audio/Ammodramus aurifrons_Yellow-browed Sparrow/XC9005.mp3
train,Ammodramus humeralis_Grassland Sparrow,../../Datasets/BirdClef/features/Ammodramus humeralis_Grassland Sparrow/XC84400.npy,../../Datasets/BirdClef/audio/Ammodramus humeralis_Grassland Sparrow/XC84400.mp3
train,Ammodramus humeralis_Grassland Sparrow,../../Datasets/BirdClef/features/Ammodramus humeralis_Grassland Sparrow/XC146552.npy,../../Datasets/BirdClef/audio/Ammodramus humeralis_Grassland Sparrow/XC146552.mp3
train,Ammodramus humeralis_Grassland Sparrow,../../Datasets/BirdClef/features/Ammodramus humeralis_Grassland Sparrow/XC200399.npy,../../Datasets/BirdClef/audio/Ammodramus humeralis_Grassland Sparrow/XC200399.mp3
train,Ammodramus humeralis_Grassland Sparrow,../../Datasets/BirdClef/features/Ammodramus humeralis_Grassland Sparrow/XC116270.npy,../../Datasets/BirdClef/audio/Ammodramus humeralis_Grassland Sparrow/XC116270.mp3
train,Ammodramus humeralis_Grassland Sparrow,../../Datasets/BirdClef/features/Ammodramus humeralis_Grassland Sparrow/XC154419.npy,../../Datasets/BirdClef/audio/Ammodramus humeralis_Grassland Sparrow/XC154419.mp3
train,Amphispiza bilineata_Black-throated Sparrow,../../Datasets/BirdClef/features/Amphispiza bilineata_Black-throated Sparrow/XC111327.npy,../../Datasets/BirdClef/audio/Amphispiza bilineata_Black-throated Sparrow/XC111327.mp3
train,Amphispiza bilineata_Black-throated Sparrow,../../Datasets/BirdClef/features/Amphispiza bilineata_Black-throated Sparrow/XC111296.npy,../../Datasets/BirdClef/audio/Amphispiza bilineata_Black-throated Sparrow/XC111296.mp3
train,Amphispiza bilineata_Black-throated Sparrow,../../Datasets/BirdClef/features/Amphispiza bilineata_Black-throated Sparrow/XC111303.npy,../../Datasets/BirdClef/audio/Amphispiza bilineata_Black-throated Sparrow/XC111303.mp3
train,Amphispiza bilineata_Black-throated Sparrow,../../Datasets/BirdClef/features/Amphispiza bilineata_Black-throated Sparrow/XC81958.npy,../../Datasets/BirdClef/audio/Amphispiza bilineata_Black-throated Sparrow/XC81958.mp3
train,Amphispiza bilineata_Black-throated Sparrow,../../Datasets/BirdClef/features/Amphispiza bilineata_Black-throated Sparrow/XC111297.npy,../../Datasets/BirdClef/audio/Amphispiza bilineata_Black-throated Sparrow/XC111297.mp3
train,Anas acuta_Northern Pintail,../../Datasets/BirdClef/features/Anas acuta_Northern Pintail/XC266786.npy,../../Datasets/BirdClef/audio/Anas acuta_Northern Pintail/XC266786.mp3
train,Anas acuta_Northern Pintail,../../Datasets/BirdClef/features/Anas acuta_Northern Pintail/XC266788.npy,../../Datasets/BirdClef/audio/Anas acuta_Northern Pintail/XC266788.mp3
train,Anas acuta_Northern Pintail,../../Datasets/BirdClef/features/Anas acuta_Northern Pintail/XC54034.npy,../../Datasets/BirdClef/audio/Anas acuta_Northern Pintail/XC54034.mp3
train,Anas acuta_Northern Pintail,../../Datasets/BirdClef/features/Anas acuta_Northern Pintail/XC291860.npy,../../Datasets/BirdClef/audio/Anas acuta_Northern Pintail/XC291860.mp3
train,Anas acuta_Northern Pintail,../../Datasets/BirdClef/features/Anas acuta_Northern Pintail/XC113161.npy,../../Datasets/BirdClef/audio/Anas acuta_Northern Pintail/XC113161.mp3
train,Anas crecca_Green-winged Teal,../../Datasets/BirdClef/features/Anas crecca_Green-winged Teal/XC365825.npy,../../Datasets/BirdClef/audio/Anas crecca_Green-winged Teal/XC365825.mp3
train,Anas crecca_Green-winged Teal,../../Datasets/BirdClef/features/Anas crecca_Green-winged Teal/XC113967.npy,../../Datasets/BirdClef/audio/Anas crecca_Green-winged Teal/XC113967.mp3
train,Anas crecca_Green-winged Teal,../../Datasets/BirdClef/features/Anas crecca_Green-winged Teal/XC393106.npy,../../Datasets/BirdClef/audio/Anas crecca_Green-winged Teal/XC393106.mp3
train,Anas crecca_Green-winged Teal,../../Datasets/BirdClef/features/Anas crecca_Green-winged Teal/XC464123.npy,../../Datasets/BirdClef/audio/Anas crecca_Green-winged Teal/XC464123.mp3
train,Anas crecca_Green-winged Teal,../../Datasets/BirdClef/features/Anas crecca_Green-winged Teal/XC153141.npy,../../Datasets/BirdClef/audio/Anas crecca_Green-winged Teal/XC153141.mp3
train,Anas platyrhynchos_Mallard,../../Datasets/BirdClef/features/Anas platyrhynchos_Mallard/XC340598.npy,../../Datasets/BirdClef/audio/Anas platyrhynchos_Mallard/XC340598.mp3
train,Anas platyrhynchos_Mallard,../../Datasets/BirdClef/features/Anas platyrhynchos_Mallard/XC288687.npy,../../Datasets/BirdClef/audio/Anas platyrhynchos_Mallard/XC288687.mp3
train,Anas platyrhynchos_Mallard,../../Datasets/BirdClef/features/Anas platyrhynchos_Mallard/XC104614.npy,../../Datasets/BirdClef/audio/Anas platyrhynchos_Mallard/XC104614.mp3
train,Anas platyrhynchos_Mallard,../../Datasets/BirdClef/features/Anas platyrhynchos_Mallard/XC462593.npy,../../Datasets/BirdClef/audio/Anas platyrhynchos_Mallard/XC462593.mp3
train,Anas platyrhynchos_Mallard,../../Datasets/BirdClef/features/Anas platyrhynchos_Mallard/XC460144.npy,../../Datasets/BirdClef/audio/Anas platyrhynchos_Mallard/XC460144.mp3
train,Anhima cornuta_Horned Screamer,../../Datasets/BirdClef/features/Anhima cornuta_Horned Screamer/XC414729.npy,../../Datasets/BirdClef/audio/Anhima cornuta_Horned Screamer/XC414729.mp3
train,Anhima cornuta_Horned Screamer,../../Datasets/BirdClef/features/Anhima cornuta_Horned Screamer/XC325541.npy,../../Datasets/BirdClef/audio/Anhima cornuta_Horned Screamer/XC325541.mp3
train,Anhima cornuta_Horned Screamer,../../Datasets/BirdClef/features/Anhima cornuta_Horned Screamer/XC216994.npy,../../Datasets/BirdClef/audio/Anhima cornuta_Horned Screamer/XC216994.mp3
train,Anhima cornuta_Horned Screamer,../../Datasets/BirdClef/features/Anhima cornuta_Horned Screamer/XC216993.npy,../../Datasets/BirdClef/audio/Anhima cornuta_Horned Screamer/XC216993.mp3
train,Anhima cornuta_Horned Screamer,../../Datasets/BirdClef/features/Anhima cornuta_Horned Screamer/XC84067.npy,../../Datasets/BirdClef/audio/Anhima cornuta_Horned Screamer/XC84067.mp3
train,Anser albifrons_Greater White-fronted Goose,../../Datasets/BirdClef/features/Anser albifrons_Greater White-fronted Goose/XC287945.npy,../../Datasets/BirdClef/audio/Anser albifrons_Greater White-fronted Goose/XC287945.mp3
train,Anser albifrons_Greater White-fronted Goose,../../Datasets/BirdClef/features/Anser albifrons_Greater White-fronted Goose/XC130263.npy,../../Datasets/BirdClef/audio/Anser albifrons_Greater White-fronted Goose/XC130263.mp3
